ticker,yfExchange,convertedExchange
EMERALL,BO,BOM
MADHUDIN,BO,BOM
SEASONST,BO,BOM
ARISE,BO,BOM
DML,BO,BOM
AREXMIS,BO,BOM
SANTOSHF,BO,BOM
SABTN,BO,BOM
EKAMLEA,BO,BOM
AJIL,BO,BOM
VALLABHSQ,BO,BOM
SPECTRA,BO,BOM
USHAKIRA,BO,BOM
BHAGWOX,BO,BOM
SYSTMTXC,BO,BOM
PMTELELIN,BO,BOM
RAJTUBE,BO,BOM
KOCL,BO,BOM
TIRUPATIFL,NS,NSE
DELTAMAGNT,NS,NSE
CELEBRITY,NS,NSE
GAYAHWS,NS,NSE
GFSTEELS,NS,NSE
SETUINFRA,NS,NSE
METALFORGE,NS,NSE
JPPOWER,NS,NSE
S&SPOWER,NS,NSE
FSC,NS,NSE
BLUECHIP,NS,NSE
ARSSINFRA,NS,NSE
SYNCOMF,NS,NSE
NEXTMEDIA,NS,NSE
UNIOFFICE,BO,BOM
CHLLTD,BO,BOM
ISFL,BO,BOM
COMFINTE,BO,BOM
LAOPALA,BO,BOM
WEPSOLN,BO,BOM
MSPL,BO,BOM
VIKASWSP,BO,BOM
SHREEPAC,BO,BOM
UNIAUTO,BO,BOM
VISESHINFO,BO,BOM
ANKITMETAL,BO,BOM
GANGOTRI,NS,NSE
GLOBE,NS,NSE
KIRIINDUS,NS,NSE
MBECL,NS,NSE
KIRIINDUS,NS,NSE
S&SPOWER,NS,NSE
ARSSINFRA,NS,NSE
FSC,NS,NSE
VIJIFIN,NS,NSE
THOMASCOTT,NS,NSE
ALEMBICLTD,NS,NSE
ANSINDUS,BO,BOM
WILLIMFI,BO,BOM
KANDAGIRI,BO,BOM
BLUECHIP,BO,BOM
UNIVARTS,BO,BOM
YUVRAAJHPL,BO,BOM
MAHANIN,BO,BOM
CCFCL,BO,BOM
BARONINF,BO,BOM
NUTRICIRCLE,BO,BOM
EASTSILK,BO,BOM
SPENTEX,BO,BOM
TCIIND,BO,BOM
CLLIMITED,BO,BOM
GRANDFONRY,BO,BOM
VINTAGES,BO,BOM
ADVIKLA,BO,BOM
EXPLICITFIN,BO,BOM
BFFL,BO,BOM
HDIL,BO,BOM
JTAPARIA,BO,BOM
DATASOFT,BO,BOM
PRIYALT,BO,BOM
GOLCA,BO,BOM
PARKERAC,BO,BOM
LEADFIN,BO,BOM
OLPCL,BO,BOM
VANTABIO,BO,BOM
JAINMARMO,BO,BOM
CONTICON,BO,BOM
LWSKNIT,BO,BOM
GUJRAFIA,BO,BOM
MINFY,BO,BOM
NIBL,BO,BOM
CSURGSU,BO,BOM
JOYREALTY,BO,BOM
KEL,BO,BOM
ASHISHPO,BO,BOM
PREMIER,BO,BOM
NEIL,BO,BOM
PIONEEREMB,BO,BOM
FRANKLININD,BO,BOM
PHYTO,BO,BOM
BAROEXT,BO,BOM
EUROLED,BO,BOM
RUCHIRA,BO,BOM
CHMBBRW,BO,BOM
IISL,BO,BOM
SYMBIOX,BO,BOM
NOUVEAU,BO,BOM
REGTRUS,BO,BOM
UTLINDS,BO,BOM
GGL,BO,BOM
ROLLT,BO,BOM
VICTMILL,BO,BOM
TRANSFRE,BO,BOM
RISHITECH,BO,BOM
INDOCITY,BO,BOM
JYOTISTRUC,NS,NSE
GOENKA,NS,NSE
BRNL,NS,NSE
BALLARPUR,BO,BOM
SHALPRO,BO,BOM
LESHAIND,BO,BOM
MFLINDIA,BO,BOM
AKG,NS,NSE
ORICONENT,NS,NSE
AAKASH,NS,NSE
UNITECH,NS,NSE
EDSL,BO,BOM
SUPERSPIN,NS,NSE
ABCAPITAL,NS,NSE
TARMAT,NS,NSE
SUNDARAM,NS,NSE
INTELSOFT,BO,BOM
KHOOBSURAT,BO,BOM
JBFIND,NS,NSE
HAVISHA,NS,NSE
HINDNATGLS,BO,BOM
KEERTI,NS,NSE
OSWAYRN,BO,BOM
GTEIT,BO,BOM
GUJHYSPIN,BO,BOM
STRLGUA,BO,BOM
SHAHISHIP,BO,BOM
UNIWORTH,BO,BOM
ABHIINFRA,BO,BOM
CAPRICORN,BO,BOM
BESTEAST,BO,BOM
NORTHLINK,BO,BOM
TRIMURTHI,BO,BOM
IFINSER,BO,BOM
JSHL,BO,BOM
INTELLCAP,BO,BOM
FSC,BO,BOM
NARPROP,BO,BOM
DARJEELING,BO,BOM
RAJABAH,BO,BOM
MIVENMACH,BO,BOM
NOGMIND,BO,BOM
IFINSER,BO,BOM
BESTEAST,BO,BOM
NORTHLINK,BO,BOM
TRIMURTHI,BO,BOM
JSHL,BO,BOM
CAPRICORN,BO,BOM
ABHIINFRA,BO,BOM
NDASEC,BO,BOM
JAIHINDS,BO,BOM
TPROJECT,BO,BOM
GOLDENTOBC,NS,NSE
BKMINDST,NS,NSE
RNAVAL,NS,NSE
CRANESSOFT,BO,BOM
FRETAIL,NS,NSE
SECURKLOUD,NS,NSE
GTLINFRA,NS,NSE
SKIL,NS,NSE
SPENTEX,NS,NSE
INVENTURE,NS,NSE
MASL,BO,BOM
KBCGLOBAL,NS,NSE
FCSSOFT,NS,NSE
DNAMEDIA,NS,NSE
INDLMETER,NS,NSE
DIL,NS,NSE
ROLTA,NS,NSE
UMANGDAIRY,NS,NSE
ORIENTELEC,NS,NSE
MATHEWE,BO,BOM
CMMHOSP,BO,BOM
HELPAGE,BO,BOM
MAYUR,BO,BOM
LAHL,BO,BOM
TELECANOR,BO,BOM
SIKOZY,BO,BOM
OTCO,BO,BOM
INFRAIND,BO,BOM
EMAMIPAP,BO,BOM
INDRAIND,BO,BOM
KRETTOSYS,BO,BOM
SAENTER,BO,BOM
ARAVALIS,BO,BOM
YOGISUNG,BO,BOM
SUJALA,BO,BOM
ALFL,BO,BOM
KRISHNACAP,BO,BOM
TRF,BO,BOM
RISAINTL,BO,BOM
TPLPLAST,BO,BOM
SPCENET,NS,NSE
PARASPETRO,NS,NSE
AARVEEDEN,NS,NSE
PNBGILTS,NS,NSE
ANANDRATHI,NS,NSE
DIAMONDYD,BO,BOM
COFORGE,NS,NSE
DIAMINESQ,BO,BOM
RUDRA,BO,BOM
GNA,BO,BOM
BDL,NS,NSE
VAIBHAVGBL,BO,BOM
WHEELS,NS,NSE
UNITDSPR,BO,BOM
VGUARD,BO,BOM
RAMCOSYS,BO,BOM
IPL,NS,NSE
TNPETRO,BO,BOM
POLYMED,NS,NSE
MFL,NS,NSE
JSWHL,BO,BOM
SWARAJENG,NS,NSE
VMART,BO,BOM
TIRUSTA,BO,BOM
ADANIPORTS,BO,BOM
WOCKPHARMA,BO,BOM
HINDZINC,NS,NSE
GREENPLY,NS,NSE
SMSPHARMA,BO,BOM
VHL,BO,BOM
TIINDIA,BO,BOM
CANFINHOME,BO,BOM
SBCL,NS,NSE
LAOPALA,NS,NSE
TFCILTD,BO,BOM
VIDHIING,NS,NSE
SEAMECLTD,NS,NSE
MEGASTAR,NS,NSE
COALINDIA,BO,BOM
SFL,BO,BOM
PGEL,BO,BOM
MHRIL,NS,NSE
CHAMANSEQ,BO,BOM
NITCO,BO,BOM
JKIL,NS,NSE
OPTIEMUS,NS,NSE
SMSPHARMA,NS,NSE
TITANSEC,BO,BOM
OCCL,NS,NSE
VIPUL,BO,BOM
OLECTRA,NS,NSE
GPTINFRA,BO,BOM
ARTSONEN,BO,BOM
TCS,BO,BOM
STEELXIND,BO,BOM
CMSINFO,NS,NSE
HINDMILL,BO,BOM
TIMKEN,BO,BOM
ADANIPORTS,NS,NSE
COROMANDEL,NS,NSE
BODALCHEM,BO,BOM
APEX,BO,BOM
AEGISLOG,BO,BOM
VINYLINDIA,NS,NSE
BAPACK,BO,BOM
SIMPLEXCAS,BO,BOM
LICI,NS,NSE
BIRLAPREC,BO,BOM
BIOCON,BO,BOM
MIRZAINT,NS,NSE
NDTV,BO,BOM
INDOBORAX,BO,BOM
PRECOT,NS,NSE
COALINDIA,NS,NSE
IIFLSEC,NS,NSE
GLS,NS,NSE
WOCKPHARMA,NS,NSE
TAJGVK,BO,BOM
STEELCAS,BO,BOM
DCBBANK,BO,BOM
INTEGRAEN,BO,BOM
DIAMONDYD,NS,NSE
CANFINHOME,NS,NSE
POLYMED,BO,BOM
DAAWAT,NS,NSE
JKIL,BO,BOM
UBL,BO,BOM
HDFC,NS,NSE
BANSWRAS,NS,NSE
NATFIT,BO,BOM
IMPAL,NS,NSE
HINDZINC,BO,BOM
EVERESTIND,BO,BOM
KINETICENG,BO,BOM
HESTERBIO,NS,NSE
NELCO,NS,NSE
PNBGILTS,BO,BOM
SIL,BO,BOM
MEERA,BO,BOM
TCS,NS,NSE
STEELCAS,NS,NSE
WEBELSOLAR,BO,BOM
MENNPIS,BO,BOM
MOSCHIP,BO,BOM
NDTV,NS,NSE
SHARDUL,BO,BOM
GODAVARI,BO,BOM
SALASAR,NS,NSE
PAGEIND,BO,BOM
COSMOFE,BO,BOM
MANORG,BO,BOM
BIOCON,NS,NSE
ZYDUSLIFE,NS,NSE
DHOOTIN,BO,BOM
TRIL,BO,BOM
AMIORG,NS,NSE
LINDEINDIA,NS,NSE
CONTILI,BO,BOM
PSPPROJECT,BO,BOM
KOTARISUG,NS,NSE
JHACC,BO,BOM
SHANKARA,BO,BOM
GMBREW,NS,NSE
MOLDTEK,BO,BOM
GRANULES,BO,BOM
DHANI,NS,NSE
IFBAGRO,NS,NSE
NRBBEARING,NS,NSE
MHLXMIRU,BO,BOM
SAREGAMA,BO,BOM
HINDMOTORS,BO,BOM
AIAENG,BO,BOM
CEREBRAINT,BO,BOM
AEGISCHEM,NS,NSE
GILLANDERS,NS,NSE
DODLA,NS,NSE
SUNTECK,NS,NSE
TIINDIA,NS,NSE
DAIKAFFI,BO,BOM
ALFAVIO,BO,BOM
VGCL,BO,BOM
KSCL,NS,NSE
TRIL,NS,NSE
UVDRHOR,BO,BOM
HUIL,BO,BOM
5PAISA,NS,NSE
SOURCENTRL,BO,BOM
BUTTERFLY,BO,BOM
RAMASTEEL,BO,BOM
HDFC,BO,BOM
DWARKESH,NS,NSE
VENKEYS,NS,NSE
AGI,NS,NSE
PURVA,BO,BOM
NRBBEARING,BO,BOM
LKPSEC,BO,BOM
ALEMBICLTD,BO,BOM
ASIANPAINT,BO,BOM
COASTCORP,BO,BOM
BLUESTARCO,BO,BOM
VINYLINDIA,BO,BOM
BIBCL,BO,BOM
TIRUMALCHM,NS,NSE
HINDPETRO,BO,BOM
ICICIBANK,NS,NSE
APOLLOHOSP,NS,NSE
ROTO,NS,NSE
ORIENTLTD,BO,BOM
IBREALEST,NS,NSE
ATULAUTO,NS,NSE
WALCHANNAG,BO,BOM
SAKAR,NS,NSE
AXISBANK,NS,NSE
ICICIBANK,BO,BOM
KIRIINDUS,BO,BOM
INSPIRISYS,NS,NSE
KCP,NS,NSE
AXISBANK,BO,BOM
MAGNAELQ,BO,BOM
JAIPAN,BO,BOM
SADHNA,BO,BOM
INDOAMIN,BO,BOM
DILIGENT,BO,BOM
ACI,NS,NSE
SWSOLAR,NS,NSE
CONTPTR,BO,BOM
TALBROSENG,BO,BOM
MCDOWELL-N,NS,NSE
DBSTOCKBRO,NS,NSE
BRITANNIA,BO,BOM
RALLIS,BO,BOM
EIHOTEL,NS,NSE
RALLIS,NS,NSE
BRITANNIA,NS,NSE
RICOAUTO,NS,NSE
MITSU,BO,BOM
SHREDIGCEM,BO,BOM
HISARMET,BO,BOM
HINDUNILVR,BO,BOM
ASIANPAINT,NS,NSE
AMRUTANJAN,NS,NSE
PHOENIXLTD,NS,NSE
ABB,NS,NSE
BLBLIMITED,NS,NSE
VGUARD,NS,NSE
PHOENIXLTD,BO,BOM
LYPSAGEMS,BO,BOM
PRAKASHSTL,BO,BOM
THOMASCOOK,NS,NSE
SIKA,BO,BOM
KOTAKBANK,NS,NSE
ACCEL,BO,BOM
MUNJALAU,NS,NSE
CDSL,NS,NSE
SHAILY,NS,NSE
WALCHANNAG,NS,NSE
NATIONALUM,BO,BOM
JASCH,BO,BOM
MIRZAINT,BO,BOM
SUNTV,BO,BOM
IWP,BO,BOM
PLASTIBLEN,NS,NSE
SWARAJENG,BO,BOM
HINDPETRO,NS,NSE
VEERHEALTH,BO,BOM
MORGAN,BO,BOM
SUZLON,BO,BOM
JSL,NS,NSE
BLUESTARCO,NS,NSE
ROML,NS,NSE
ASTERDM,NS,NSE
TIRUMALCHM,BO,BOM
SIDDHA,BO,BOM
PANAMAPET,NS,NSE
SARLAPOLY,NS,NSE
PRUDENT,NS,NSE
BERGEPAINT,BO,BOM
VLSFINANCE,BO,BOM
INDIGRID,BO,BOM
M&M,NS,NSE
RESPONIND,BO,BOM
BIKAJI,NS,NSE
BHARTIARTL,BO,BOM
SUTLEJTEX,BO,BOM
PNCINFRA,NS,NSE
CARERATING,NS,NSE
VEDAVAAG,BO,BOM
AMBIKCO,BO,BOM
FORBESCO,BO,BOM
UNIPARTS,NS,NSE
HARIOMPIPE,NS,NSE
SHREDIGCEM,NS,NSE
DCBBANK,NS,NSE
TATACONSUM,NS,NSE
IRCTC,NS,NSE
SAHLIBHFI,BO,BOM
MUNJALAU,BO,BOM
SCHNEIDER,NS,NSE
HINDUNILVR,NS,NSE
APOLLOHOSP,BO,BOM
BVCL,NS,NSE
SILGO,NS,NSE
BHARATFORG,NS,NSE
ADFFOODS,NS,NSE
VEERENRGY,BO,BOM
RPPINFRA,BO,BOM
BERGEPAINT,NS,NSE
ELGIEQUIP,BO,BOM
EROSMEDIA,BO,BOM
KSL,NS,NSE
RICOAUTO,BO,BOM
KRSNAA,NS,NSE
ZEELEARN,BO,BOM
CESC,NS,NSE
CESC,BO,BOM
FORCEMOT,BO,BOM
ROTO,BO,BOM
MONTECARLO,BO,BOM
IOC,NS,NSE
MPHASIS,NS,NSE
M&M,BO,BOM
NATIONALUM,NS,NSE
SANGHVIMOV,NS,NSE
ELGIEQUIP,NS,NSE
SUMMITSEC,NS,NSE
KTKBANK,BO,BOM
TATACOFFEE,BO,BOM
PATANJALI,NS,NSE
MPHASIS,BO,BOM
JUSTDIAL,BO,BOM
GMBREW,BO,BOM
TAJGVK,NS,NSE
BHARTIARTL,NS,NSE
PCBL,NS,NSE
GLAXO,NS,NSE
APTUS,NS,NSE
DYNPRO,NS,NSE
NGIND,BO,BOM
DWARKESH,BO,BOM
KANCHI,BO,BOM
BHARATRAS,NS,NSE
REPCOHOME,BO,BOM
ASHOKA,BO,BOM
PURVA,NS,NSE
IOC,BO,BOM
BHAGCHEM,NS,NSE
SUNTV,NS,NSE
RAMASTEEL,NS,NSE
IBREALEST,BO,BOM
RAJPACK,BO,BOM
WIPRO,BO,BOM
ABB,BO,BOM
SAHYADRI,NS,NSE
KOTAKBANK,BO,BOM
HNDFDS,NS,NSE
SDBL,NS,NSE
DCXINDIA,NS,NSE
NAVNETEDUL,NS,NSE
SAINIK,BO,BOM
DHANUKA,NS,NSE
GOACARBON,BO,BOM
ASIANTNE,BO,BOM
DATAMATICS,NS,NSE
DREDGECORP,NS,NSE
BANKBARODA,NS,NSE
HINDADH,BO,BOM
SURYAAMBA,BO,BOM
ASTEC,NS,NSE
BHARATFORG,BO,BOM
TATAPOWER,BO,BOM
SIL,NS,NSE
DMART,NS,NSE
GEOJITFSL,NS,NSE
SUVEN,BO,BOM
PRECWIRE,NS,NSE
SYRMA,NS,NSE
ULTRACEMCO,NS,NSE
CROMPTON,NS,NSE
FIVESTAR,NS,NSE
TRANSPEK,BO,BOM
FORCEMOT,NS,NSE
BHARATRAS,BO,BOM
UMAEXPORTS,NS,NSE
ITC,BO,BOM
NAUKRI,NS,NSE
SHRIRAMFIN,NS,NSE
UMANGDAIR,BO,BOM
AMBIKCO,NS,NSE
NATRAJPR,BO,BOM
PNCINFRA,BO,BOM
MUTHOOTFIN,BO,BOM
NESTLEIND,NS,NSE
SDBL,BO,BOM
MOL,NS,NSE
PRECWIRE,BO,BOM
RUBYMILLS,NS,NSE
BRPL,BO,BOM
INDIANHUME,NS,NSE
WINDMACHIN,NS,NSE
20MICRONS,NS,NSE
STOVEKRAFT,NS,NSE
HNDFDS,BO,BOM
ITC,NS,NSE
KSE,BO,BOM
HINDOILEXP,BO,BOM
HUDCO,NS,NSE
DMART,BO,BOM
LXCHEM,NS,NSE
AIAENG,NS,NSE
GTPL,BO,BOM
KHADIM,NS,NSE
ZYDUSWELL,NS,NSE
ASHIMASYN,NS,NSE
WIPRO,NS,NSE
ULTRACEMCO,BO,BOM
POLYSPIN,BO,BOM
EMERALD,BO,BOM
GRANULES,NS,NSE
SIMRAN,BO,BOM
BANARISUG,BO,BOM
RAJPALAYAM,BO,BOM
ORIENTABRA,BO,BOM
SEJALLTD,NS,NSE
MUTHOOTFIN,NS,NSE
CROMPTON,BO,BOM
TEJASNET,BO,BOM
PAISALO,NS,NSE
ORBTEXP,NS,NSE
NATPEROX,BO,BOM
SPSL,BO,BOM
FILATEX,NS,NSE
ADFFOODS,BO,BOM
KARURVYSYA,BO,BOM
KITEX,BO,BOM
NAUKRI,BO,BOM
PRAKASH,BO,BOM
JINDWORLD,BO,BOM
BAJAJFINSV,NS,NSE
NUCLEUS,NS,NSE
ZODIACLOTH,NS,NSE
JSL,BO,BOM
GILLETTE,NS,NSE
ANMOL,NS,NSE
SBILIFE,BO,BOM
KKCL,NS,NSE
RAJOIL,BO,BOM
BAJAJFINSV,BO,BOM
CHEMCRUX,BO,BOM
ATHARVENT,BO,BOM
EMKAY,NS,NSE
TATAPOWER,NS,NSE
RPGLIFE,NS,NSE
NITINSPIN,NS,NSE
WIPL,NS,NSE
NESTLEIND,BO,BOM
MANOMAY,NS,NSE
RML,NS,NSE
VLSFINANCE,NS,NSE
CINEVISTA,NS,NSE
FEDERALBNK,BO,BOM
HBSTOCK,BO,BOM
RCF,NS,NSE
GICHSGFIN,NS,NSE
HAWAENG,BO,BOM
KMSUGAR,BO,BOM
ORBTEXP,BO,BOM
ASTERDM,BO,BOM
SUVEN,NS,NSE
SBICARD,NS,NSE
SYMPHONY,BO,BOM
SURYAROSNI,BO,BOM
BLIL,BO,BOM
SANGHVIMOV,BO,BOM
SBGLP,NS,NSE
THERMAX,BO,BOM
UFLEX,NS,NSE
NUCLEUS,BO,BOM
JAYSYN,BO,BOM
BANKBARODA,BO,BOM
LYKALABS,NS,NSE
CHOICEIN,NS,NSE
AAVAS,NS,NSE
SITAENT,BO,BOM
FINKURVE,BO,BOM
SURYAROSNI,NS,NSE
TEJNAKSH,BO,BOM
GICHSGFIN,BO,BOM
KOKUYOCMLN,NS,NSE
DHANUKA,BO,BOM
TATACOFFEE,NS,NSE
VOLTAS,NS,NSE
SONATSOFTW,BO,BOM
PML,BO,BOM
HDFCBANK,NS,NSE
RAJTV,BO,BOM
ROYALCU,BO,BOM
RPPINFRA,NS,NSE
BEL,NS,NSE
MUKTAARTS,NS,NSE
TEJASNET,NS,NSE
BIL,NS,NSE
GTPL,NS,NSE
SHAILY,BO,BOM
TRIDENT,NS,NSE
PVVINFRA,BO,BOM
VOLTAS,BO,BOM
KRISHNA,BO,BOM
SBILIFE,NS,NSE
ZYDUSWELL,BO,BOM
VCU,BO,BOM
UFLEX,BO,BOM
NTPC,BO,BOM
IZMO,BO,BOM
BNRSEC,BO,BOM
BEMHY,BO,BOM
ORIENTPPR,BO,BOM
VISAKAIND,NS,NSE
TRIGYN,BO,BOM
ITDC,NS,NSE
HINDOILEXP,NS,NSE
THERMAX,NS,NSE
MALLCOM,NS,NSE
TIIL,NS,NSE
TAMBOLI,BO,BOM
DATAMATICS,BO,BOM
SALEM,BO,BOM
TRIDENT,BO,BOM
SYNTHFO,BO,BOM
DALBHARAT,NS,NSE
SHREYAS,NS,NSE
WINDMACHIN,BO,BOM
FILATEX,BO,BOM
HATHWAYB,BO,BOM
UNICHEMLAB,NS,NSE
UNICHEMLAB,BO,BOM
SYMPHONY,NS,NSE
IITL,NS,NSE
HITECHCORP,BO,BOM
WHITEORG,BO,BOM
JTLIND,NS,NSE
DEEPAKNTR,NS,NSE
TTFL,BO,BOM
TCI,BO,BOM
RTFL,BO,BOM
HAWKINCOOK,BO,BOM
SICAGEN,BO,BOM
VICEROY,BO,BOM
KSCL,BO,BOM
SHREYAS,BO,BOM
GILLETTE,BO,BOM
GLAND,NS,NSE
DREDGECORP,BO,BOM
WHEELS,BO,BOM
DLF,NS,NSE
HINDWAREAP,NS,NSE
CIPLA,BO,BOM
JINDWORLD,NS,NSE
GLOBUSSPR,BO,BOM
PSPPROJECT,NS,NSE
SIGIND,NS,NSE
EMAMIPAP,NS,NSE
RCF,BO,BOM
PANINDIAC,BO,BOM
LUPIN,BO,BOM
GAEL,BO,BOM
TOTAL,NS,NSE
MERCURYLAB,BO,BOM
KTKBANK,NS,NSE
HDFCBANK,BO,BOM
SUNDRMFAST,NS,NSE
KMSUGAR,NS,NSE
TRENT,NS,NSE
GRASIM,NS,NSE
MAHAANF,BO,BOM
NITINSPIN,BO,BOM
HGINFRA,NS,NSE
PIONEEREMB,NS,NSE
SBECSUG,BO,BOM
DEEPAKNI,BO,BOM
GRNLAMIND,BO,BOM
FEDERALBNK,NS,NSE
CHEMPLASTS,NS,NSE
SILINV,BO,BOM
PREMIERPOL,BO,BOM
FIBERWEB,NS,NSE
SASTASUNDR,BO,BOM
REMSONSIND,NS,NSE
CIPLA,NS,NSE
ORIENTPPR,NS,NSE
VAPIPPR,BO,BOM
SUNDRMFAST,BO,BOM
GRASIM,BO,BOM
GLAXO,BO,BOM
FIBERWEB,BO,BOM
MARALOVER,NS,NSE
ORIENTCEM,NS,NSE
BEL,BO,BOM
INDUSTOWER,NS,NSE
NOVARTIND,BO,BOM
ATLANTA,BO,BOM
INTLCONV,BO,BOM
NITCO,NS,NSE
VSTIND,NS,NSE
GPIL,NS,NSE
BENARAS,BO,BOM
SOMANYCERA,BO,BOM
REPL,NS,NSE
NKIND,NS,NSE
INDIANHUME,BO,BOM
VISAKAIND,BO,BOM
KARURVYSYA,NS,NSE
SFL,NS,NSE
SKYGOLD,NS,NSE
PANAMAPET,BO,BOM
MARUTI,BO,BOM
RELTD,BO,BOM
RKDL,NS,NSE
IEX,BO,BOM
RML,BO,BOM
LGBBROSLTD,NS,NSE
HBPOR,BO,BOM
CHOLAFIN,BO,BOM
NTPC,NS,NSE
BAJAJ-AUTO,NS,NSE
FOSECOIND,NS,NSE
DUNCANENG,BO,BOM
CAMLINFINE,NS,NSE
NEOGEN,NS,NSE
RAGHUNAT,BO,BOM
SOLARA,NS,NSE
GENNEX,BO,BOM
PTL,NS,NSE
UTTAMSUGAR,NS,NSE
SONATSOFTW,NS,NSE
CHOLAFIN,NS,NSE
JUSTDIAL,NS,NSE
PITTIENG,NS,NSE
SUMMITSEC,BO,BOM
FRETAIL,BO,BOM
MARATHON,BO,BOM
VOITHPAPR,BO,BOM
SUKHJITS,NS,NSE
KFINTECH,NS,NSE
MARUTI,NS,NSE
TRENT,BO,BOM
LUPIN,NS,NSE
HALDYNGL,BO,BOM
DPL,BO,BOM
DICIND,NS,NSE
STLTECH,NS,NSE
AMBUJACEM,BO,BOM
DHABRIYA,BO,BOM
HONAUT,BO,BOM
RPGLIFE,BO,BOM
PPL,NS,NSE
SHREEPUSHK,BO,BOM
ALKYLAMINE,BO,BOM
AMRUTANJAN,BO,BOM
DLF,BO,BOM
RAMASIGNS,BO,BOM
LOHIASEC,BO,BOM
DYNPRO,BO,BOM
UJJIVAN,BO,BOM
VISHWARAJ,NS,NSE
VALSONQ,BO,BOM
MAZDALTD,BO,BOM
DISHTV,BO,BOM
KHADIM,BO,BOM
MAHINDCIE,NS,NSE
ISFT,NS,NSE
ASHOKA,NS,NSE
SANSERA,NS,NSE
ULTRACAB,BO,BOM
AIRAN,NS,NSE
AMBUJACEM,NS,NSE
ORIENTALTL,NS,NSE
5PAISA,BO,BOM
BAFNAPHARM,BO,BOM
JKLAKSHMI,BO,BOM
PDMJEPAPER,NS,NSE
SURANAT&P,BO,BOM
TCFCFINQ,BO,BOM
BANG,BO,BOM
POLICYBZR,NS,NSE
BAJAJ-AUTO,BO,BOM
RASANDIK,BO,BOM
RADIXIND,BO,BOM
SUPRIYA,NS,NSE
BOSCHLTD,NS,NSE
JYOTHYLAB,NS,NSE
RACLGEAR,BO,BOM
WESTLIFE,NS,NSE
DUCON,NS,NSE
GALLANTT,BO,BOM
MOTOGENFIN,NS,NSE
BOSCHLTD,BO,BOM
VSTTILLERS,BO,BOM
GOLDIAM,BO,BOM
RELIANCE,NS,NSE
DEVINE,BO,BOM
RELIANCE,BO,BOM
LGBBROSLTD,BO,BOM
AMJLAND,BO,BOM
ALKYLAMINE,NS,NSE
BAJAJHCARE,NS,NSE
WESTLIFE,BO,BOM
PARAGMILK,NS,NSE
GODFRYPHLP,BO,BOM
SALASAR,BO,BOM
KANANIIND,NS,NSE
ATLANTA,NS,NSE
TOUCHWOOD,NS,NSE
VINNY,NS,NSE
UNITECH,BO,BOM
UJJIVAN,NS,NSE
MASTERTR,BO,BOM
INDIGO,BO,BOM
TRIGYN,NS,NSE
JAYKAY,BO,BOM
ICRA,NS,NSE
INDIGO,NS,NSE
JYOTHYLAB,BO,BOM
HUDCO,BO,BOM
SETCO,NS,NSE
INCREDIBLE,NS,NSE
CREATIVE,BO,BOM
BIMETAL,BO,BOM
ASTAR,BO,BOM
BALMLAWRIE,NS,NSE
SOUTHMG,BO,BOM
BALMLAWRIE,BO,BOM
GODFRYPHLP,NS,NSE
MAFATIND,BO,BOM
SOMANYCERA,NS,NSE
VASWANI,NS,NSE
EXPOGAS,BO,BOM
PRAKASH,NS,NSE
MAZDA,NS,NSE
SMCGLOBAL,NS,NSE
HATSUN,NS,NSE
VEDL,BO,BOM
AUROPHARMA,BO,BOM
BIRLACORPN,BO,BOM
OVOBELE,BO,BOM
INDRANIB,BO,BOM
JPOLYINVST,NS,NSE
CONCOR,NS,NSE
KKFIN,BO,BOM
ALMONDZ,NS,NSE
HUHTAMAKI,NS,NSE
APLLTD,NS,NSE
FOSECOIND,BO,BOM
BBTC,BO,BOM
AUROPHARMA,NS,NSE
RIDDHICORP,BO,BOM
VEDL,NS,NSE
NAVNETEDUL,BO,BOM
AKSCHEM,BO,BOM
RADIANTCMS,NS,NSE
AMBALALSA,BO,BOM
CHEMBOND,BO,BOM
VTMLTD,BO,BOM
TPLPLASTEH,NS,NSE
ZFCVINDIA,NS,NSE
KAYNES,NS,NSE
ICIL,NS,NSE
ATUL,NS,NSE
ISMTLTD,BO,BOM
PKTEA,NS,NSE
BANDHANBNK,NS,NSE
GAEL,NS,NSE
SPARC,BO,BOM
SPARC,NS,NSE
PGIL,NS,NSE
SHASHIJIT,BO,BOM
BAYERCROP,BO,BOM
RATNABHUMI,BO,BOM
CONCOR,BO,BOM
SASKEN,BO,BOM
MANUGRAPH,BO,BOM
BUTTERFLY,NS,NSE
DEEPENR,NS,NSE
GENESYS,BO,BOM
VIPPYSP,BO,BOM
SURYALAXMI,NS,NSE
PRERINFRA,BO,BOM
TORNTPHARM,NS,NSE
DIGISPICE,NS,NSE
GOKULAGRO,NS,NSE
PARAGMILK,BO,BOM
TORNTPOWER,NS,NSE
JKLAKSHMI,NS,NSE
GOACARBON,NS,NSE
ELECTHERM,NS,NSE
SANDUMA,BO,BOM
ETHOSLTD,NS,NSE
CHOICEIN,BO,BOM
JENBURPH,BO,BOM
ARTEFACT,BO,BOM
RADIOCITY,BO,BOM
GMRP&UI,NS,NSE
SASKEN,NS,NSE
PENINLAND,NS,NSE
ENDURANCE,NS,NSE
BBTC,NS,NSE
GLOBUSSPR,NS,NSE
REGENCERAM,NS,NSE
ASIANTILES,NS,NSE
IRIS,BO,BOM
CMICABLES,NS,NSE
AMJLAND,NS,NSE
BRADYM,BO,BOM
SHIVTEX,BO,BOM
